"yr","naics_code","employee_size","revenue_category","number_of_biz"
"2020","336","1","0","1"
"2020","336","1","1","0"
"2020","336","1","2","12"
"2020","336","1","3","53"
"2020","336","1","4","92"
"2020","336","1","5","51"
"2020","336","1","6","1"
"2020","336","1","7","1"
"2020","336","1","8","0"
"2020","336","1","9","0"
"2020","336","1","10","0"
"2020","336","1","11","0"
"2020","336","1","12","0"
"2020","336","1","13","0"
"2020","336","1","88","211"
"2020","336","2","0","0"
"2020","336","2","1","1"
"2020","336","2","2","0"
"2020","336","2","3","0"
"2020","336","2","4","46"
"2020","336","2","5","67"
"2020","336","2","6","15"
"2020","336","2","7","4"
"2020","336","2","8","0"
"2020","336","2","9","0"
"2020","336","2","10","0"
"2020","336","2","11","0"
"2020","336","2","12","0"
"2020","336","2","13","0"
"2020","336","2","88","133"
"2020","336","3","0","0"
"2020","336","3","1","1"
"2020","336","3","2","0"
"2020","336","3","3","0"
"2020","336","3","4","0"
"2020","336","3","5","13"
"2020","336","3","6","23"
"2020","336","3","7","14"
"2020","336","3","8","1"
"2020","336","3","9","0"
"2020","336","3","10","0"
"2020","336","3","11","0"
"2020","336","3","12","0"
"2020","336","3","13","0"
"2020","336","3","88","52"
"2020","336","4","0","0"
"2020","336","4","1","1"
"2020","336","4","2","0"
"2020","336","4","3","0"
"2020","336","4","4","1"
"2020","336","4","5","0"
"2020","336","4","6","24"
"2020","336","4","7","35"
"2020","336","4","8","7"
"2020","336","4","9","1"
"2020","336","4","10","0"
"2020","336","4","11","0"
"2020","336","4","12","0"
"2020","336","4","13","0"
"2020","336","4","88","69"
"2020","336","5","0","0"
"2020","336","5","1","0"
"2020","336","5","2","0"
"2020","336","5","3","0"
"2020","336","5","4","0"
"2020","336","5","5","0"
"2020","336","5","6","0"
"2020","336","5","7","6"
"2020","336","5","8","8"
"2020","336","5","9","3"
"2020","336","5","10","0"
"2020","336","5","11","0"
"2020","336","5","12","0"
"2020","336","5","13","0"
"2020","336","5","88","17"
"2020","336","6","0","0"
"2020","336","6","1","1"
"2020","336","6","2","0"
"2020","336","6","3","0"
"2020","336","6","4","0"
"2020","336","6","5","0"
"2020","336","6","6","0"
"2020","336","6","7","0"
"2020","336","6","8","2"
"2020","336","6","9","5"
"2020","336","6","10","2"
"2020","336","6","11","16"
"2020","336","6","12","0"
"2020","336","6","13","0"
"2020","336","6","88","26"
"2020","336","7","0","0"
"2020","336","7","1","1"
"2020","336","7","2","0"
"2020","336","7","3","0"
"2020","336","7","4","0"
"2020","336","7","5","0"
"2020","336","7","6","0"
"2020","336","7","7","0"
"2020","336","7","8","0"
"2020","336","7","9","2"
"2020","336","7","10","1"
"2020","336","7","11","1"
"2020","336","7","12","0"
"2020","336","7","13","0"
"2020","336","7","88","5"
"2020","336","8","0","0"
"2020","336","8","1","0"
"2020","336","8","2","0"
"2020","336","8","3","0"
"2020","336","8","4","0"
"2020","336","8","5","0"
"2020","336","8","6","0"
"2020","336","8","7","0"
"2020","336","8","8","0"
"2020","336","8","9","0"
"2020","336","8","10","0"
"2020","336","8","11","0"
"2020","336","8","12","0"
"2020","336","8","13","0"
"2020","336","8","88","0"
"2020","336","9","0","0"
"2020","336","9","1","0"
"2020","336","9","2","0"
"2020","336","9","3","0"
"2020","336","9","4","0"
"2020","336","9","5","0"
"2020","336","9","6","0"
"2020","336","9","7","0"
"2020","336","9","8","0"
"2020","336","9","9","0"
"2020","336","9","10","0"
"2020","336","9","11","0"
"2020","336","9","12","0"
"2020","336","9","13","0"
"2020","336","9","88","0"
"2020","336","10","0","0"
"2020","336","10","1","0"
"2020","336","10","2","0"
"2020","336","10","3","0"
"2020","336","10","4","0"
"2020","336","10","5","0"
"2020","336","10","6","0"
"2020","336","10","7","0"
"2020","336","10","8","0"
"2020","336","10","9","0"
"2020","336","10","10","0"
"2020","336","10","11","0"
"2020","336","10","12","0"
"2020","336","10","13","0"
"2020","336","10","88","0"
"2020","336","11","0","0"
"2020","336","11","1","0"
"2020","336","11","2","0"
"2020","336","11","3","0"
"2020","336","11","4","0"
"2020","336","11","5","0"
"2020","336","11","6","0"
"2020","336","11","7","0"
"2020","336","11","8","0"
"2020","336","11","9","0"
"2020","336","11","10","0"
"2020","336","11","11","0"
"2020","336","11","12","0"
"2020","336","11","13","0"
"2020","336","11","88","0"
"2020","336","12","0","0"
"2020","336","12","1","0"
"2020","336","12","2","0"
"2020","336","12","3","0"
"2020","336","12","4","0"
"2020","336","12","5","0"
"2020","336","12","6","0"
"2020","336","12","7","0"
"2020","336","12","8","0"
"2020","336","12","9","0"
"2020","336","12","10","0"
"2020","336","12","11","0"
"2020","336","12","12","0"
"2020","336","12","13","0"
"2020","336","12","88","0"
"2020","336","88","0","1"
"2020","336","88","1","5"
"2020","336","88","2","12"
"2020","336","88","3","53"
"2020","336","88","4","139"
"2020","336","88","5","131"
"2020","336","88","6","63"
"2020","336","88","7","60"
"2020","336","88","8","18"
"2020","336","88","9","11"
"2020","336","88","10","3"
"2020","336","88","11","17"
"2020","336","88","12","0"
"2020","336","88","13","0"
"2020","336","88","88","513"
"2020","337","1","0","6"
"2020","337","1","1","0"
"2020","337","1","2","19"
"2020","337","1","3","122"
"2020","337","1","4","322"
"2020","337","1","5","543"
"2020","337","1","6","0"
"2020","337","1","7","0"
"2020","337","1","8","0"
"2020","337","1","9","0"
"2020","337","1","10","0"
"2020","337","1","11","0"
"2020","337","1","12","0"
"2020","337","1","13","0"
"2020","337","1","88","1012"
"2020","337","2","0","2"
"2020","337","2","1","1"
"2020","337","2","2","0"
"2020","337","2","3","0"
"2020","337","2","4","15"
"2020","337","2","5","544"
"2020","337","2","6","2"
"2020","337","2","7","0"
"2020","337","2","8","0"
"2020","337","2","9","0"
"2020","337","2","10","0"
"2020","337","2","11","0"
"2020","337","2","12","0"
"2020","337","2","13","0"
"2020","337","2","88","564"
"2020","337","3","0","0"
"2020","337","3","1","1"
"2020","337","3","2","0"
"2020","337","3","3","0"
"2020","337","3","4","1"
"2020","337","3","5","20"
"2020","337","3","6","89"
"2020","337","3","7","4"
"2020","337","3","8","0"
"2020","337","3","9","0"
"2020","337","3","10","0"
"2020","337","3","11","0"
"2020","337","3","12","0"
"2020","337","3","13","0"
"2020","337","3","88","115"
"2020","337","4","0","0"
"2020","337","4","1","0"
"2020","337","4","2","0"
"2020","337","4","3","0"
"2020","337","4","4","0"
"2020","337","4","5","2"
"2020","337","4","6","8"
"2020","337","4","7","24"
"2020","337","4","8","11"
"2020","337","4","9","0"
"2020","337","4","10","0"
"2020","337","4","11","0"
"2020","337","4","12","0"
"2020","337","4","13","0"
"2020","337","4","88","45"
"2020","337","5","0","0"
"2020","337","5","1","0"
"2020","337","5","2","0"
"2020","337","5","3","0"
"2020","337","5","4","0"
"2020","337","5","5","0"
"2020","337","5","6","0"
"2020","337","5","7","0"
"2020","337","5","8","7"
"2020","337","5","9","5"
"2020","337","5","10","0"
"2020","337","5","11","0"
"2020","337","5","12","0"
"2020","337","5","13","0"
"2020","337","5","88","12"
"2020","337","6","0","0"
"2020","337","6","1","1"
"2020","337","6","2","0"
"2020","337","6","3","0"
"2020","337","6","4","0"
"2020","337","6","5","0"
"2020","337","6","6","0"
"2020","337","6","7","0"
"2020","337","6","8","1"
"2020","337","6","9","2"
"2020","337","6","10","1"
"2020","337","6","11","0"
"2020","337","6","12","0"
"2020","337","6","13","0"
"2020","337","6","88","5"
"2020","337","7","0","0"
"2020","337","7","1","0"
"2020","337","7","2","0"
"2020","337","7","3","0"
"2020","337","7","4","0"
"2020","337","7","5","0"
"2020","337","7","6","0"
"2020","337","7","7","0"
"2020","337","7","8","0"
"2020","337","7","9","1"
"2020","337","7","10","1"
"2020","337","7","11","0"
"2020","337","7","12","0"
"2020","337","7","13","0"
"2020","337","7","88","2"
"2020","337","8","0","0"
"2020","337","8","1","0"
"2020","337","8","2","0"
"2020","337","8","3","0"
"2020","337","8","4","0"
"2020","337","8","5","0"
"2020","337","8","6","0"
"2020","337","8","7","0"
"2020","337","8","8","0"
"2020","337","8","9","0"
"2020","337","8","10","1"
"2020","337","8","11","0"
"2020","337","8","12","0"
"2020","337","8","13","0"
"2020","337","8","88","1"
"2020","337","9","0","0"
"2020","337","9","1","0"
"2020","337","9","2","0"
"2020","337","9","3","0"
"2020","337","9","4","0"
"2020","337","9","5","0"
"2020","337","9","6","0"
"2020","337","9","7","0"
"2020","337","9","8","0"
"2020","337","9","9","0"
"2020","337","9","10","0"
"2020","337","9","11","0"
"2020","337","9","12","0"
"2020","337","9","13","0"
"2020","337","9","88","0"
"2020","337","10","0","0"
"2020","337","10","1","0"
"2020","337","10","2","0"
"2020","337","10","3","0"
"2020","337","10","4","0"
"2020","337","10","5","0"
"2020","337","10","6","0"
"2020","337","10","7","0"
"2020","337","10","8","0"
"2020","337","10","9","0"
"2020","337","10","10","0"
"2020","337","10","11","0"
"2020","337","10","12","0"
"2020","337","10","13","0"
"2020","337","10","88","0"
"2020","337","11","0","0"
"2020","337","11","1","0"
"2020","337","11","2","0"
"2020","337","11","3","0"
"2020","337","11","4","0"
"2020","337","11","5","0"
"2020","337","11","6","0"
"2020","337","11","7","0"
"2020","337","11","8","0"
"2020","337","11","9","0"
"2020","337","11","10","0"
"2020","337","11","11","0"
"2020","337","11","12","0"
"2020","337","11","13","0"
"2020","337","11","88","0"
"2020","337","12","0","4"
"2020","337","12","1","1"
"2020","337","12","2","0"
"2020","337","12","3","0"
"2020","337","12","4","0"
"2020","337","12","5","0"
"2020","337","12","6","0"
"2020","337","12","7","0"
"2020","337","12","8","0"
"2020","337","12","9","0"
"2020","337","12","10","0"
"2020","337","12","11","0"
"2020","337","12","12","0"
"2020","337","12","13","0"
"2020","337","12","88","5"
"2020","337","88","0","12"
"2020","337","88","1","4"
"2020","337","88","2","19"
"2020","337","88","3","122"
"2020","337","88","4","338"
"2020","337","88","5","1109"
"2020","337","88","6","99"
"2020","337","88","7","28"
"2020","337","88","8","19"
"2020","337","88","9","8"
"2020","337","88","10","3"
"2020","337","88","11","0"
"2020","337","88","12","0"
"2020","337","88","13","0"
"2020","337","88","88","1761"
"2020","339","1","0","5"
"2020","339","1","1","62"
"2020","339","1","2","217"
"2020","339","1","3","1531"
"2020","339","1","4","236"
"2020","339","1","5","11"
"2020","339","1","6","0"
"2020","339","1","7","0"
"2020","339","1","8","0"
"2020","339","1","9","0"
"2020","339","1","10","0"
"2020","339","1","11","0"
"2020","339","1","12","0"
"2020","339","1","13","0"
"2020","339","1","88","2062"
"2020","339","2","0","9"
"2020","339","2","1","2"
"2020","339","2","2","0"
"2020","339","2","3","77"
"2020","339","2","4","907"
"2020","339","2","5","995"
"2020","339","2","6","0"
"2020","339","2","7","0"
"2020","339","2","8","0"
"2020","339","2","9","0"
"2020","339","2","10","0"
"2020","339","2","11","0"
"2020","339","2","12","0"
"2020","339","2","13","0"
"2020","339","2","88","1990"
"2020","339","3","0","20"
"2020","339","3","1","4"
"2020","339","3","2","0"
"2020","339","3","3","9"
"2020","339","3","4","14"
"2020","339","3","5","3341"
"2020","339","3","6","52"
"2020","339","3","7","0"
"2020","339","3","8","0"
"2020","339","3","9","0"
"2020","339","3","10","0"
"2020","339","3","11","0"
"2020","339","3","12","0"
"2020","339","3","13","0"
"2020","339","3","88","3440"
"2020","339","4","0","0"
"2020","339","4","1","10"
"2020","339","4","2","0"
"2020","339","4","3","0"
"2020","339","4","4","3"
"2020","339","4","5","16"
"2020","339","4","6","78"
"2020","339","4","7","56"
"2020","339","4","8","3"
"2020","339","4","9","0"
"2020","339","4","10","0"
"2020","339","4","11","0"
"2020","339","4","12","0"
"2020","339","4","13","0"
"2020","339","4","88","166"
"2020","339","5","0","0"
"2020","339","5","1","1"
"2020","339","5","2","0"
"2020","339","5","3","0"
"2020","339","5","4","0"
"2020","339","5","5","2"
"2020","339","5","6","2"
"2020","339","5","7","33"
"2020","339","5","8","29"
"2020","339","5","9","3"
"2020","339","5","10","0"
"2020","339","5","11","0"
"2020","339","5","12","0"
"2020","339","5","13","0"
"2020","339","5","88","70"
"2020","339","6","0","0"
"2020","339","6","1","2"
"2020","339","6","2","0"
"2020","339","6","3","0"
"2020","339","6","4","0"
"2020","339","6","5","0"
"2020","339","6","6","1"
"2020","339","6","7","0"
"2020","339","6","8","11"
"2020","339","6","9","30"
"2020","339","6","10","2"
"2020","339","6","11","0"
"2020","339","6","12","0"
"2020","339","6","13","0"
"2020","339","6","88","46"
"2020","339","7","0","0"
"2020","339","7","1","4"
"2020","339","7","2","0"
"2020","339","7","3","0"
"2020","339","7","4","0"
"2020","339","7","5","0"
"2020","339","7","6","0"
"2020","339","7","7","0"
"2020","339","7","8","0"
"2020","339","7","9","1"
"2020","339","7","10","3"
"2020","339","7","11","0"
"2020","339","7","12","0"
"2020","339","7","13","0"
"2020","339","7","88","8"
"2020","339","8","0","0"
"2020","339","8","1","0"
"2020","339","8","2","0"
"2020","339","8","3","0"
"2020","339","8","4","0"
"2020","339","8","5","0"
"2020","339","8","6","0"
"2020","339","8","7","0"
"2020","339","8","8","0"
"2020","339","8","9","0"
"2020","339","8","10","0"
"2020","339","8","11","0"
"2020","339","8","12","0"
"2020","339","8","13","0"
"2020","339","8","88","0"
"2020","339","9","0","0"
"2020","339","9","1","0"
"2020","339","9","2","0"
"2020","339","9","3","0"
"2020","339","9","4","0"
"2020","339","9","5","0"
"2020","339","9","6","0"
"2020","339","9","7","0"
"2020","339","9","8","0"
"2020","339","9","9","0"
"2020","339","9","10","0"
"2020","339","9","11","0"
"2020","339","9","12","0"
"2020","339","9","13","0"
"2020","339","9","88","0"
"2020","339","10","0","0"
"2020","339","10","1","0"
"2020","339","10","2","0"
"2020","339","10","3","0"
"2020","339","10","4","0"
"2020","339","10","5","0"
"2020","339","10","6","0"
"2020","339","10","7","0"
"2020","339","10","8","0"
"2020","339","10","9","0"
"2020","339","10","10","0"
"2020","339","10","11","0"
"2020","339","10","12","0"
"2020","339","10","13","0"
"2020","339","10","88","0"
"2020","339","11","0","0"
"2020","339","11","1","0"
"2020","339","11","2","0"
"2020","339","11","3","0"
"2020","339","11","4","0"
"2020","339","11","5","0"
"2020","339","11","6","0"
"2020","339","11","7","0"
"2020","339","11","8","0"
"2020","339","11","9","0"
"2020","339","11","10","0"
"2020","339","11","11","0"
"2020","339","11","12","0"
"2020","339","11","13","0"
"2020","339","11","88","0"
"2020","339","12","0","9"
"2020","339","12","1","3"
"2020","339","12","2","0"
"2020","339","12","3","0"
"2020","339","12","4","0"
"2020","339","12","5","0"
"2020","339","12","6","0"
"2020","339","12","7","0"
"2020","339","12","8","0"
"2020","339","12","9","0"
"2020","339","12","10","0"
"2020","339","12","11","0"
"2020","339","12","12","0"
"2020","339","12","13","0"
"2020","339","12","88","12"
"2020","339","88","0","43"
"2020","339","88","1","88"
"2020","339","88","2","217"
"2020","339","88","3","1617"
"2020","339","88","4","1160"
"2020","339","88","5","4365"
"2020","339","88","6","133"
"2020","339","88","7","89"
"2020","339","88","8","43"
"2020","339","88","9","34"
"2020","339","88","10","5"
"2020","339","88","11","0"
"2020","339","88","12","0"
"2020","339","88","13","0"
"2020","339","88","88","7794"
"2020","All","1","0","30"
"2020","All","1","1","211"
"2020","All","1","2","935"
"2020","All","1","3","5551"
"2020","All","1","4","3882"
"2020","All","1","5","1176"
"2020","All","1","6","154"
"2020","All","1","7","37"
"2020","All","1","8","15"
"2020","All","1","9","13"
"2020","All","1","10","3"
"2020","All","1","11","0"
"2020","All","1","12","0"
"2020","All","1","13","0"
"2020","All","1","88","12007"
"2020","All","2","0","15"
"2020","All","2","1","29"
"2020","All","2","2","0"
"2020","All","2","3","592"
"2020","All","2","4","1636"
"2020","All","2","5","4997"
"2020","All","2","6","505"
"2020","All","2","7","256"
"2020","All","2","8","40"
"2020","All","2","9","67"
"2020","All","2","10","134"
"2020","All","2","11","0"
"2020","All","2","12","0"
"2020","All","2","13","0"
"2020","All","2","88","8271"
"2020","All","3","0","31"
"2020","All","3","1","36"
"2020","All","3","2","0"
"2020","All","3","3","9"
"2020","All","3","4","112"
"2020","All","3","5","4424"
"2020","All","3","6","1879"
"2020","All","3","7","496"
"2020","All","3","8","222"
"2020","All","3","9","28"
"2020","All","3","10","1080"
"2020","All","3","11","50"
"2020","All","3","12","0"
"2020","All","3","13","0"
"2020","All","3","88","8367"
"2020","All","4","0","4"
"2020","All","4","1","60"
"2020","All","4","2","0"
"2020","All","4","3","0"
"2020","All","4","4","4"
"2020","All","4","5","59"
"2020","All","4","6","504"
"2020","All","4","7","1103"
"2020","All","4","8","446"
"2020","All","4","9","499"
"2020","All","4","10","33"
"2020","All","4","11","13"
"2020","All","4","12","0"
"2020","All","4","13","0"
"2020","All","4","88","2725"
"2020","All","5","0","0"
"2020","All","5","1","37"
"2020","All","5","2","0"
"2020","All","5","3","0"
"2020","All","5","4","0"
"2020","All","5","5","2"
"2020","All","5","6","14"
"2020","All","5","7","82"
"2020","All","5","8","290"
"2020","All","5","9","165"
"2020","All","5","10","78"
"2020","All","5","11","23"
"2020","All","5","12","4"
"2020","All","5","13","0"
"2020","All","5","88","695"
"2020","All","6","0","0"
"2020","All","6","1","53"
"2020","All","6","2","0"
"2020","All","6","3","0"
"2020","All","6","4","0"
"2020","All","6","5","0"
"2020","All","6","6","1"
"2020","All","6","7","5"
"2020","All","6","8","41"
"2020","All","6","9","181"
"2020","All","6","10","100"
"2020","All","6","11","61"
"2020","All","6","12","2"
"2020","All","6","13","21"
"2020","All","6","88","465"
"2020","All","7","0","0"
"2020","All","7","1","20"
"2020","All","7","2","0"
"2020","All","7","3","0"
"2020","All","7","4","0"
"2020","All","7","5","0"
"2020","All","7","6","0"
"2020","All","7","7","0"
"2020","All","7","8","0"
"2020","All","7","9","9"
"2020","All","7","10","37"
"2020","All","7","11","31"
"2020","All","7","12","0"
"2020","All","7","13","8"
"2020","All","7","88","105"
"2020","All","8","0","0"
"2020","All","8","1","10"
"2020","All","8","2","0"
"2020","All","8","3","0"
"2020","All","8","4","0"
"2020","All","8","5","0"
"2020","All","8","6","0"
"2020","All","8","7","0"
"2020","All","8","8","0"
"2020","All","8","9","0"
"2020","All","8","10","2"
"2020","All","8","11","16"
"2020","All","8","12","5"
"2020","All","8","13","1"
"2020","All","8","88","34"
"2020","All","9","0","0"
"2020","All","9","1","7"
"2020","All","9","2","0"
"2020","All","9","3","0"
"2020","All","9","4","0"
"2020","All","9","5","0"
"2020","All","9","6","0"
"2020","All","9","7","0"
"2020","All","9","8","0"
"2020","All","9","9","0"
"2020","All","9","10","1"
"2020","All","9","11","5"
"2020","All","9","12","4"
"2020","All","9","13","6"
"2020","All","9","88","23"
"2020","All","10","0","0"
"2020","All","10","1","0"
"2020","All","10","2","0"
"2020","All","10","3","0"
"2020","All","10","4","0"
"2020","All","10","5","0"
"2020","All","10","6","0"
"2020","All","10","7","0"
"2020","All","10","8","0"
"2020","All","10","9","0"
"2020","All","10","10","0"
"2020","All","10","11","0"
"2020","All","10","12","0"
"2020","All","10","13","1"
"2020","All","10","88","1"
"2020","All","11","0","0"
"2020","All","11","1","0"
"2020","All","11","2","0"
"2020","All","11","3","0"
"2020","All","11","4","0"
"2020","All","11","5","0"
"2020","All","11","6","0"
"2020","All","11","7","0"
"2020","All","11","8","0"
"2020","All","11","9","0"
"2020","All","11","10","0"
"2020","All","11","11","0"
"2020","All","11","12","0"
"2020","All","11","13","0"
"2020","All","11","88","0"
"2020","All","12","0","24"
"2020","All","12","1","17"
"2020","All","12","2","0"
"2020","All","12","3","0"
"2020","All","12","4","0"
"2020","All","12","5","0"
"2020","All","12","6","0"
"2020","All","12","7","0"
"2020","All","12","8","0"
"2020","All","12","9","0"
"2020","All","12","10","0"
"2020","All","12","11","0"
"2020","All","12","12","0"
"2020","All","12","13","0"
"2020","All","12","88","41"
"2020","All","88","0","104"
"2020","All","88","1","480"
"2020","All","88","2","935"
"2020","All","88","3","6152"
"2020","All","88","4","5634"
"2020","All","88","5","10658"
"2020","All","88","6","3057"
"2020","All","88","7","1979"
"2020","All","88","8","1054"
"2020","All","88","9","962"
"2020","All","88","10","1468"
"2020","All","88","11","199"
"2020","All","88","12","15"
"2020","All","88","13","37"
"2020","All","88","88","32734"
"2021","311","1","0","7"
"2021","311","1","1","82"
"2021","311","1","2","270"
"2021","311","1","3","2468"
"2021","311","1","4","195"
"2021","311","1","5","86"
"2021","311","1","6","34"
"2021","311","1","7","3"
"2021","311","1","8","1"
"2021","311","1","9","0"
"2021","311","1","10","0"
"2021","311","1","11","0"
"2021","311","1","12","0"
"2021","311","1","13","0"
"2021","311","1","88","3146"
"2021","311","2","0","1"
"2021","311","2","1","0"
"2021","311","2","2","0"
"2021","311","2","3","345"
"2021","311","2","4","84"
"2021","311","2","5","634"
"2021","311","2","6","194"
"2021","311","2","7","24"
"2021","311","2","8","1"
"2021","311","2","9","0"
"2021","311","2","10","0"
"2021","311","2","11","0"
"2021","311","2","12","0"
"2021","311","2","13","0"
"2021","311","2","88","1283"
"2021","311","3","0","1"
"2021","311","3","1","0"
"2021","311","3","2","0"
"2021","311","3","3","0"
"2021","311","3","4","66"
"2021","311","3","5","9"
"2021","311","3","6","33"
"2021","311","3","7","34"
"2021","311","3","8","9"
"2021","311","3","9","4"
"2021","311","3","10","0"
"2021","311","3","11","0"
"2021","311","3","12","0"
"2021","311","3","13","0"
"2021","311","3","88","156"
"2021","311","4","0","1"
"2021","311","4","1","0"
"2021","311","4","2","0"
"2021","311","4","3","0"
"2021","311","4","4","0"
"2021","311","4","5","17"
"2021","311","4","6","1"
"2021","311","4","7","46"
"2021","311","4","8","22"
"2021","311","4","9","20"
"2021","311","4","10","1"
"2021","311","4","11","0"
"2021","311","4","12","0"
"2021","311","4","13","0"
"2021","311","4","88","108"
"2021","311","5","0","0"
"2021","311","5","1","0"
"2021","311","5","2","0"
"2021","311","5","3","0"
"2021","311","5","4","0"
"2021","311","5","5","0"
"2021","311","5","6","2"
"2021","311","5","7","0"
"2021","311","5","8","10"
"2021","311","5","9","16"
"2021","311","5","10","4"
"2021","311","5","11","2"
"2021","311","5","12","0"
"2021","311","5","13","0"
"2021","311","5","88","34"
"2021","311","6","0","1"
"2021","311","6","1","0"
"2021","311","6","2","0"
"2021","311","6","3","0"
"2021","311","6","4","0"
"2021","311","6","5","0"
"2021","311","6","6","0"
"2021","311","6","7","1"
"2021","311","6","8","3"
"2021","311","6","9","6"
"2021","311","6","10","3"
"2021","311","6","11","4"
"2021","311","6","12","0"
"2021","311","6","13","0"
"2021","311","6","88","18"
"2021","311","7","0","0"
"2021","311","7","1","0"
"2021","311","7","2","0"
"2021","311","7","3","0"
"2021","311","7","4","0"
"2021","311","7","5","0"
"2021","311","7","6","0"
"2021","311","7","7","0"
"2021","311","7","8","0"
"2021","311","7","9","1"
"2021","311","7","10","2"
"2021","311","7","11","4"
"2021","311","7","12","0"
"2021","311","7","13","0"
"2021","311","7","88","7"
"2021","311","8","0","1"
"2021","311","8","1","0"
"2021","311","8","2","0"
"2021","311","8","3","0"
"2021","311","8","4","0"
"2021","311","8","5","0"
"2021","311","8","6","0"
"2021","311","8","7","0"
"2021","311","8","8","0"
"2021","311","8","9","0"
"2021","311","8","10","0"
"2021","311","8","11","1"
"2021","311","8","12","0"
"2021","311","8","13","0"
"2021","311","8","88","2"
"2021","311","9","0","0"
"2021","311","9","1","0"
"2021","311","9","2","0"
"2021","311","9","3","0"
"2021","311","9","4","0"
"2021","311","9","5","0"
"2021","311","9","6","0"
"2021","311","9","7","0"
"2021","311","9","8","0"
"2021","311","9","9","0"
"2021","311","9","10","1"
"2021","311","9","11","1"
"2021","311","9","12","0"
"2021","311","9","13","0"
"2021","311","9","88","2"
"2021","311","10","0","0"
"2021","311","10","1","0"
"2021","311","10","2","0"
"2021","311","10","3","0"
"2021","311","10","4","0"
"2021","311","10","5","0"
"2021","311","10","6","0"
"2021","311","10","7","0"
"2021","311","10","8","0"
"2021","311","10","9","0"
"2021","311","10","10","0"
"2021","311","10","11","0"
"2021","311","10","12","0"
"2021","311","10","13","1"
"2021","311","10","88","1"
"2021","311","11","0","0"
"2021","311","11","1","0"
"2021","311","11","2","0"
"2021","311","11","3","0"
"2021","311","11","4","0"
"2021","311","11","5","0"
"2021","311","11","6","0"
"2021","311","11","7","0"
"2021","311","11","8","0"
"2021","311","11","9","0"
"2021","311","11","10","0"
"2021","311","11","11","0"
"2021","311","11","12","0"
"2021","311","11","13","0"
"2021","311","11","88","0"
"2021","311","12","0","7"
"2021","311","12","1","17"
"2021","311","12","2","0"
"2021","311","12","3","0"
"2021","311","12","4","0"
"2021","311","12","5","0"
"2021","311","12","6","0"
"2021","311","12","7","0"
"2021","311","12","8","0"
"2021","311","12","9","0"
"2021","311","12","10","0"
"2021","311","12","11","0"
"2021","311","12","12","0"
"2021","311","12","13","0"
"2021","311","12","88","24"
"2021","311","88","0","19"
"2021","311","88","1","99"
"2021","311","88","2","270"
"2021","311","88","3","2813"
"2021","311","88","4","345"
"2021","311","88","5","746"
"2021","311","88","6","264"
"2021","311","88","7","108"
"2021","311","88","8","46"
"2021","311","88","9","47"
"2021","311","88","10","11"
"2021","311","88","11","12"
"2021","311","88","12","0"
"2021","311","88","13","1"
"2021","311","88","88","4781"
"2021","312","1","0","2"
"2021","312","1","1","1"
"2021","312","1","2","0"
"2021","312","1","3","5"
"2021","312","1","4","21"
"2021","312","1","5","78"
"2021","312","1","6","40"
"2021","312","1","7","0"
"2021","312","1","8","0"
"2021","312","1","9","0"
"2021","312","1","10","0"
"2021","312","1","11","0"
"2021","312","1","12","0"
"2021","312","1","13","0"
"2021","312","1","88","147"
"2021","312","2","0","1"
"2021","312","2","1","3"
"2021","312","2","2","0"
"2021","312","2","3","0"
"2021","312","2","4","0"
"2021","312","2","5","108"
"2021","312","2","6","21"
"2021","312","2","7","49"
"2021","312","2","8","2"
"2021","312","2","9","6"
"2021","312","2","10","0"
"2021","312","2","11","0"
"2021","312","2","12","0"
"2021","312","2","13","0"
"2021","312","2","88","190"
"2021","312","3","0","0"
"2021","312","3","1","0"
"2021","312","3","2","0"
"2021","312","3","3","0"
"2021","312","3","4","0"
"2021","312","3","5","1"
"2021","312","3","6","13"
"2021","312","3","7","7"
"2021","312","3","8","4"
"2021","312","3","9","1"
"2021","312","3","10","0"
"2021","312","3","11","0"
"2021","312","3","12","0"
"2021","312","3","13","0"
"2021","312","3","88","26"
"2021","312","4","0","1"
"2021","312","4","1","0"
"2021","312","4","2","0"
"2021","312","4","3","0"
"2021","312","4","4","0"
"2021","312","4","5","0"
"2021","312","4","6","0"
"2021","312","4","7","9"
"2021","312","4","8","34"
"2021","312","4","9","206"
"2021","312","4","10","0"
"2021","312","4","11","0"
"2021","312","4","12","0"
"2021","312","4","13","0"
"2021","312","4","88","250"
"2021","312","5","0","0"
"2021","312","5","1","0"
"2021","312","5","2","0"
"2021","312","5","3","0"
"2021","312","5","4","0"
"2021","312","5","5","0"
"2021","312","5","6","0"
"2021","312","5","7","0"
"2021","312","5","8","1"
"2021","312","5","9","5"
"2021","312","5","10","8"
"2021","312","5","11","0"
"2021","312","5","12","0"
"2021","312","5","13","0"
"2021","312","5","88","14"
"2021","312","6","0","0"
"2021","312","6","1","0"
"2021","312","6","2","0"
"2021","312","6","3","0"
"2021","312","6","4","0"
"2021","312","6","5","0"
"2021","312","6","6","0"
"2021","312","6","7","0"
"2021","312","6","8","0"
"2021","312","6","9","2"
"2021","312","6","10","1"
"2021","312","6","11","0"
"2021","312","6","12","0"
"2021","312","6","13","0"
"2021","312","6","88","3"
"2021","312","7","0","0"
"2021","312","7","1","0"
"2021","312","7","2","0"
"2021","312","7","3","0"
"2021","312","7","4","0"
"2021","312","7","5","0"
